id,user_id,we_id,event_name,event_time,channel,platform,device_type,city,country,country_code,session_id,experiment_id,campaign_id,event_properties,line_items,revenue,currency
wev920879569545,we_cust7660813178,WE8133233692,Category Viewed,2024-05-08 08:06:38,email,mobile,tablet,New York,US,US,sess46720069,,,{},[],0.0,USD
wev588228503255,we_cust4530959836,WE9661774833,Added To Cart,2024-05-18 00:30:18,web,mobile,desktop,Los Angeles,US,US,sess30413595,,,{},[],0.0,USD
wev904804891200,we_cust9333490239,WE2252906060,Checkout created,2024-12-24 01:38:32,ios,mobile,desktop,Los Angeles,US,US,sess28766522,,,{},[],0.0,USD
wev630137455944,we_cust6773938304,WE2633427325,Product Viewed,2024-08-18 00:41:46,android,mobile,tablet,Los Angeles,US,US,sess14901037,,,{},[],0.0,USD
wev608051589288,we_cust8366884200,WE3837342595,Homepage Viewed,2025-01-15 06:17:59,ios,web,tablet,New York,US,US,sess86652192,,,{},[],0.0,USD
wev488448437978,we_cust3923699745,WE6158543569,Order created,2024-08-11 22:17:33,email,mobile,tablet,Los Angeles,US,US,sess43839700,,,{},[],43.5,USD
wev816504573402,we_cust6544063167,WE3817806195,Product Viewed,2024-10-23 23:49:28,ios,web,desktop,London,US,US,sess98175042,,,{},[],0.0,USD
wev198291541364,we_cust6715705115,WE4155117389,Product Viewed,2024-01-13 10:39:30,email,mobile,desktop,New York,US,US,sess84028554,,,{},[],0.0,USD
wev286185864439,we_cust5433722159,WE6492640814,Product Viewed,2024-10-09 07:52:20,email,web,mobile,New York,US,US,sess43464180,,,{},[],0.0,USD
wev687331510461,we_cust7551874474,WE4399136605,Product Viewed,2025-03-01 22:50:19,ios,mobile,desktop,Los Angeles,US,US,sess63801050,,,{},[],0.0,USD
wev698226851941,we_cust5344083406,WE7817649142,Product Searched,2024-11-07 19:55:36,email,mobile,mobile,New York,US,US,sess20379070,,,{},[],0.0,USD
wev800014039705,we_cust4302632494,WE2644417222,Order created,2024-11-04 07:40:58,email,web,mobile,London,US,US,sess15421046,,,{},[],149.73,USD
wev522403540738,we_cust4440904834,WE4428395625,Added To Cart,2024-10-07 11:55:07,web,mobile,desktop,New York,US,US,sess88030144,,,{},[],0.0,USD
wev792820820713,we_cust5694628398,WE2968593932,Order created,2024-02-19 14:46:44,ios,mobile,mobile,Los Angeles,US,US,sess81041943,,,{},[],52.79,USD
wev899044293585,we_cust9533595495,WE6748230725,Product Viewed,2024-10-23 03:00:12,web,mobile,tablet,Los Angeles,US,US,sess95112762,,,{},[],0.0,USD
wev766933648096,we_cust6517150278,WE6528762735,Checkout created,2025-02-06 02:04:19,email,mobile,desktop,Los Angeles,US,US,sess93033798,,,{},[],0.0,USD
wev610552519298,we_cust7199283151,WE8222820126,Homepage Viewed,2024-08-15 14:44:13,android,mobile,desktop,London,US,US,sess35764331,,,{},[],0.0,USD
wev229777835519,we_cust1494287462,WE8213943060,Checkout created,2024-04-22 11:50:00,android,mobile,tablet,London,US,US,sess38517785,,,{},[],0.0,USD
wev525724990028,we_cust7736142481,WE1597272988,Order created,2024-09-24 10:21:53,ios,mobile,tablet,London,US,US,sess48606619,,,{},[],74.85,USD
wev798127275897,we_cust7333678472,WE7898325309,Category Viewed,2024-07-31 16:00:30,email,web,desktop,New York,US,US,sess91767223,,,{},[],0.0,USD
wev952244663964,we_cust2761091683,WE2875710495,Added To Cart,2024-11-30 00:07:23,android,web,mobile,New York,US,US,sess64216372,,,{},[],0.0,USD
wev138317288523,we_cust4531928910,WE7007646536,Product Viewed,2024-09-25 03:52:03,web,mobile,desktop,New York,US,US,sess34699702,,,{},[],0.0,USD
wev233350620388,we_cust5728765136,WE3552808692,Homepage Viewed,2024-06-21 16:11:27,email,mobile,desktop,London,US,US,sess67423487,,,{},[],0.0,USD
wev587907822679,we_cust8880184233,WE6010019777,Product Viewed,2025-03-13 13:01:39,ios,mobile,tablet,London,US,US,sess80717172,,,{},[],0.0,USD
wev140128459576,we_cust4207337120,WE3107886562,Homepage Viewed,2025-01-21 10:48:23,email,web,mobile,New York,US,US,sess89840687,,,{},[],0.0,USD
wev661478681167,we_cust2139027119,WE7669186446,Product Searched,2024-11-14 22:45:14,web,mobile,tablet,Los Angeles,US,US,sess23259903,,,{},[],0.0,USD
wev599893928254,we_cust6623360831,WE4209348817,Order created,2024-12-28 23:54:41,web,web,desktop,London,US,US,sess17012627,,,{},[],96.75,USD
wev295175623190,we_cust4655935832,WE7428769547,Product Searched,2024-12-03 03:28:43,web,mobile,tablet,London,US,US,sess31461197,,,{},[],0.0,USD
wev105382891981,we_cust6110943464,WE1967206918,Added To Cart,2024-06-09 23:22:02,email,mobile,mobile,London,US,US,sess99495320,,,{},[],0.0,USD
wev692171690807,we_cust6797174636,WE8888378659,Product Viewed,2024-10-10 08:56:33,email,mobile,mobile,Los Angeles,US,US,sess77322991,,,{},[],0.0,USD
wev385335648965,we_cust5951406973,WE1620600449,Product Viewed,2025-02-09 12:29:02,android,mobile,desktop,New York,US,US,sess26247048,,,{},[],0.0,USD
wev742406941720,we_cust5641959772,WE9579342382,Added To Cart,2025-02-08 15:01:16,android,mobile,desktop,New York,US,US,sess12630156,,,{},[],0.0,USD
wev395596116572,we_cust6942989052,WE3969475649,Product Viewed,2025-02-23 06:15:26,web,web,tablet,New York,US,US,sess11751030,,,{},[],0.0,USD
wev523382929704,we_cust9138644862,WE4563711152,Category Viewed,2025-03-22 07:26:26,android,web,tablet,Los Angeles,US,US,sess57644375,,,{},[],0.0,USD
wev195689437154,we_cust3369305560,WE5646792910,Product Viewed,2025-03-17 12:41:25,web,web,desktop,Los Angeles,US,US,sess41047132,,,{},[],0.0,USD
wev229498556939,we_cust2601198885,WE3573345299,Product Viewed,2024-09-05 06:53:18,web,mobile,tablet,New York,US,US,sess37623247,,,{},[],0.0,USD
wev326344438526,we_cust9255898264,WE4278365374,Product Viewed,2024-12-07 15:54:48,android,web,mobile,New York,US,US,sess33720089,,,{},[],0.0,USD
wev908640817441,we_cust9741628563,WE5431386326,Product Viewed,2024-11-02 18:41:40,web,mobile,mobile,New York,US,US,sess18155555,,,{},[],0.0,USD
wev407927588093,we_cust5067245523,WE9810974944,Category Viewed,2024-12-04 11:50:09,web,web,desktop,London,US,US,sess89179605,,,{},[],0.0,USD
wev949298593231,we_cust4736031885,WE6549177740,Order created,2024-02-23 19:21:36,email,web,mobile,Los Angeles,US,US,sess92557692,,,{},[],138.05,USD
wev761233953555,we_cust1660370908,WE3919196155,Homepage Viewed,2025-01-08 18:55:32,email,mobile,desktop,Los Angeles,US,US,sess96564770,,,{},[],0.0,USD
wev312834259480,we_cust7161887665,WE1493256953,Product Searched,2024-06-18 06:46:02,android,mobile,tablet,London,US,US,sess52156594,,,{},[],0.0,USD
wev887349770847,we_cust5759234471,WE4345459848,Product Viewed,2024-02-25 00:16:58,ios,web,desktop,New York,US,US,sess30182817,,,{},[],0.0,USD
wev605585492780,we_cust3188382776,WE8273532033,Added To Cart,2024-12-17 19:50:17,email,web,tablet,New York,US,US,sess55653159,,,{},[],0.0,USD
wev791327341592,we_cust5789633176,WE7631943194,Product Viewed,2024-04-27 15:51:31,android,web,tablet,New York,US,US,sess75313554,,,{},[],0.0,USD
wev340212405269,we_cust5418232833,WE7849972191,Added To Cart,2024-03-23 05:03:01,android,mobile,tablet,London,US,US,sess15378836,,,{},[],0.0,USD
wev656133671524,we_cust6822870815,WE7879231255,Product Viewed,2025-01-29 21:12:44,android,mobile,tablet,London,US,US,sess65252696,,,{},[],0.0,USD
wev872510063512,we_cust6921525436,WE6922221586,Product Searched,2024-03-02 01:08:14,web,web,mobile,London,US,US,sess71669438,,,{},[],0.0,USD
wev136658214011,we_cust2941508568,WE5106100803,Added To Cart,2024-08-21 15:04:55,android,web,mobile,New York,US,US,sess74166386,,,{},[],0.0,USD
wev731239468789,we_cust3098948446,WE9637667643,Product Viewed,2024-01-04 13:36:30,android,web,mobile,New York,US,US,sess15650461,,,{},[],0.0,USD
wev313020678847,we_cust3396953414,WE5616813340,Product Viewed,2024-03-27 06:55:15,android,mobile,mobile,Los Angeles,US,US,sess95166776,,,{},[],0.0,USD
wev837146710920,we_cust3528924461,WE7634529990,Added To Cart,2024-06-21 17:00:21,web,mobile,desktop,New York,US,US,sess61098138,,,{},[],0.0,USD
wev252664630114,we_cust5750815980,WE7629279699,Added To Cart,2024-11-21 17:20:48,web,web,desktop,London,US,US,sess17112964,,,{},[],0.0,USD
wev413029308803,we_cust1470939445,WE4727144590,Product Viewed,2024-04-28 15:21:15,android,web,mobile,New York,US,US,sess95334221,,,{},[],0.0,USD
wev930530941402,we_cust6562457052,WE3468244302,Product Searched,2024-06-26 14:39:29,android,mobile,tablet,London,US,US,sess73296991,,,{},[],0.0,USD
wev361926485974,we_cust6075963527,WE6963895336,Category Viewed,2024-04-18 12:27:41,web,mobile,mobile,Los Angeles,US,US,sess90428206,,,{},[],0.0,USD
wev439310040941,we_cust3423086220,WE4517290088,Product Searched,2024-05-05 03:05:33,web,mobile,mobile,New York,US,US,sess71522397,,,{},[],0.0,USD
wev822130013306,we_cust8106401208,WE6679251899,Homepage Viewed,2024-12-28 06:18:04,web,mobile,mobile,London,US,US,sess90430481,,,{},[],0.0,USD
wev112804726521,we_cust4283432667,WE8313899895,Product Viewed,2025-02-01 09:55:09,web,web,desktop,Los Angeles,US,US,sess87409648,,,{},[],0.0,USD
wev419045578848,we_cust8380312396,WE4594774849,Product Viewed,2024-12-08 13:56:22,ios,mobile,tablet,New York,US,US,sess26391146,,,{},[],0.0,USD
wev151850584995,we_cust3102209245,WE7655109100,Product Viewed,2024-10-27 17:11:20,android,mobile,desktop,London,US,US,sess68241418,,,{},[],0.0,USD
wev721327321617,we_cust8598503901,WE9065989715,Product Viewed,2024-10-02 16:24:26,email,mobile,mobile,Los Angeles,US,US,sess54310924,,,{},[],0.0,USD
wev611724854776,we_cust7620473079,WE7339826795,Product Viewed,2024-01-12 20:23:53,ios,web,mobile,London,US,US,sess52792094,,,{},[],0.0,USD
wev889544332986,we_cust6405851839,WE3510299103,Category Viewed,2024-12-26 03:56:05,email,web,mobile,New York,US,US,sess67815529,,,{},[],0.0,USD
wev628610077100,we_cust5647317872,WE4760641479,Homepage Viewed,2024-04-24 12:34:59,email,mobile,desktop,New York,US,US,sess16608424,,,{},[],0.0,USD
wev751292610619,we_cust1526723719,WE7662135314,Product Viewed,2024-10-13 20:12:51,android,web,desktop,New York,US,US,sess24255017,,,{},[],0.0,USD
wev641165995075,we_cust1182758417,WE1640289689,Product Viewed,2024-02-19 12:29:13,web,web,tablet,New York,US,US,sess81419995,,,{},[],0.0,USD
wev210944488053,we_cust6038780151,WE8866651857,Added To Cart,2024-03-23 15:16:09,email,mobile,mobile,New York,US,US,sess62229424,,,{},[],0.0,USD
wev857730199209,we_cust7640078465,WE7551670411,Homepage Viewed,2025-03-13 01:54:24,email,web,tablet,London,US,US,sess49473286,,,{},[],0.0,USD
wev344944442441,we_cust4143852021,WE1866498884,Product Searched,2024-05-18 09:42:06,android,mobile,mobile,New York,US,US,sess58096711,,,{},[],0.0,USD
wev105444686896,we_cust5710360983,WE3113199819,Added To Cart,2024-10-25 21:17:57,web,mobile,tablet,London,US,US,sess41698589,,,{},[],0.0,USD
wev199283975184,we_cust6338036681,WE5879060613,Product Viewed,2024-09-10 05:09:13,ios,mobile,tablet,Los Angeles,US,US,sess61213971,,,{},[],0.0,USD
wev528664920670,we_cust1563524533,WE3276878674,Added To Cart,2025-01-10 16:03:50,ios,mobile,desktop,Los Angeles,US,US,sess20232289,,,{},[],0.0,USD
wev715209942589,we_cust8441393731,WE4088766436,Product Viewed,2024-11-26 21:00:59,email,web,mobile,Los Angeles,US,US,sess20978419,,,{},[],0.0,USD
wev714874791176,we_cust2250949136,WE3872032259,Checkout created,2024-05-29 05:56:40,email,web,desktop,New York,US,US,sess38702087,,,{},[],0.0,USD
wev725199275146,we_cust3421719519,WE6780537025,Category Viewed,2024-05-21 15:54:46,ios,web,tablet,Los Angeles,US,US,sess27131971,,,{},[],0.0,USD
wev379793953434,we_cust5982744929,WE8096630808,Homepage Viewed,2024-01-10 13:43:41,web,mobile,tablet,New York,US,US,sess52507421,,,{},[],0.0,USD
wev231179475946,we_cust8991678061,WE2781867169,Order created,2024-09-16 22:07:32,ios,web,tablet,Los Angeles,US,US,sess55579211,,,{},[],122.71,USD
wev874038340082,we_cust7981077394,WE1380786352,Product Viewed,2025-01-30 04:05:36,ios,web,desktop,Los Angeles,US,US,sess73780655,,,{},[],0.0,USD
wev905641091892,we_cust5130589741,WE1637723568,Category Viewed,2024-12-02 20:00:22,android,mobile,tablet,New York,US,US,sess68931632,,,{},[],0.0,USD
wev931119253380,we_cust1067198189,WE1704974514,Product Searched,2024-05-03 21:23:02,email,mobile,mobile,New York,US,US,sess72107422,,,{},[],0.0,USD
wev466978681783,we_cust4104309491,WE3106349704,Checkout created,2024-06-26 03:18:23,ios,mobile,mobile,New York,US,US,sess62192753,,,{},[],0.0,USD
wev710714721251,we_cust4386667704,WE5589107927,Product Viewed,2024-01-27 11:42:29,email,web,mobile,London,US,US,sess86034492,,,{},[],0.0,USD
wev388581580477,we_cust7576309274,WE3117769165,Checkout created,2024-08-04 21:05:12,email,web,mobile,New York,US,US,sess22031876,,,{},[],0.0,USD
wev337278649260,we_cust1251837136,WE5812320108,Product Searched,2024-01-11 19:11:10,email,web,tablet,Los Angeles,US,US,sess88479961,,,{},[],0.0,USD
wev781547812234,we_cust4633257620,WE4175942704,Order created,2024-04-12 04:48:28,ios,web,desktop,London,US,US,sess15496771,,,{},[],77.2,USD
wev261422118669,we_cust7190276026,WE7156040143,Product Searched,2024-08-30 20:31:32,email,web,tablet,New York,US,US,sess47304620,,,{},[],0.0,USD
wev656848475487,we_cust7920516981,WE2428873101,Added To Cart,2024-12-12 05:58:13,web,web,mobile,New York,US,US,sess13158724,,,{},[],0.0,USD
wev464890073055,we_cust6544063167,WE5665682530,Order created,2025-03-14 16:56:36,android,web,desktop,New York,US,US,sess49669732,,,{},[],39.51,USD
wev700557769368,we_cust7190276026,WE7117155756,Homepage Viewed,2024-06-23 13:54:51,web,mobile,tablet,London,US,US,sess80012724,,,{},[],0.0,USD
wev196538563792,we_cust7536876169,WE1900801627,Product Viewed,2024-01-23 01:44:46,email,web,tablet,Los Angeles,US,US,sess60889348,,,{},[],0.0,USD
wev958017063704,we_cust1439427140,WE3866390319,Added To Cart,2024-11-14 19:25:46,email,mobile,tablet,London,US,US,sess29616991,,,{},[],0.0,USD
wev397755506242,we_cust1981049082,WE4296987938,Product Searched,2024-02-08 20:20:48,android,web,desktop,Los Angeles,US,US,sess63644434,,,{},[],0.0,USD
wev711265088481,we_cust6719736115,WE6680085423,Added To Cart,2024-01-22 16:45:07,email,web,desktop,New York,US,US,sess37996054,,,{},[],0.0,USD
wev225480188617,we_cust6618965944,WE9696233651,Product Viewed,2025-03-04 08:34:06,email,web,tablet,Los Angeles,US,US,sess83461272,,,{},[],0.0,USD
wev344484576457,we_cust5162260671,WE7035391930,Order created,2024-06-12 13:15:03,web,web,tablet,New York,US,US,sess98633977,,,{},[],67.62,USD
wev714372561294,we_cust9292791081,WE2700553313,Added To Cart,2025-01-09 10:44:14,web,mobile,tablet,London,US,US,sess73765025,,,{},[],0.0,USD
wev688000457240,we_cust7873709012,WE2087514578,Checkout created,2025-02-04 15:09:42,ios,mobile,tablet,Los Angeles,US,US,sess48554943,,,{},[],0.0,USD
wev701836478918,we_cust2591414076,WE8936365529,Product Searched,2024-05-23 08:27:16,android,mobile,mobile,New York,US,US,sess84743365,,,{},[],0.0,USD
wev807376485145,we_cust9592390865,WE1791692385,Order created,2025-02-22 07:10:26,android,mobile,mobile,New York,US,US,sess39549016,,,{},[],70.02,USD
wev999319772447,we_cust5071218314,WE1899249559,Product Viewed,2024-09-20 12:29:01,ios,mobile,mobile,London,US,US,sess75289795,,,{},[],0.0,USD
wev900575227599,we_cust5293274004,WE7904028708,Product Searched,2024-02-09 09:10:22,android,mobile,tablet,New York,US,US,sess86647503,,,{},[],0.0,USD
wev822737385322,we_cust8779941999,WE3323695582,Product Searched,2024-02-08 14:17:33,email,mobile,mobile,Los Angeles,US,US,sess61758925,,,{},[],0.0,USD
wev148025989687,we_cust2266622851,WE9987869873,Product Viewed,2024-01-08 00:14:40,android,mobile,mobile,Los Angeles,US,US,sess70590943,,,{},[],0.0,USD
wev676759341866,we_cust6415031531,WE6011621997,Added To Cart,2024-10-12 00:52:46,web,web,mobile,New York,US,US,sess96769224,,,{},[],0.0,USD
wev614418677370,we_cust7487012742,WE2531068470,Product Viewed,2024-03-08 09:06:55,email,mobile,tablet,Los Angeles,US,US,sess40201516,,,{},[],0.0,USD
wev964332656653,we_cust3780475472,WE5598635044,Homepage Viewed,2024-09-26 21:28:52,ios,mobile,desktop,New York,US,US,sess83984083,,,{},[],0.0,USD
wev804989254235,we_cust7803990970,WE1458591713,Product Viewed,2024-04-26 03:16:29,ios,web,tablet,London,US,US,sess44509650,,,{},[],0.0,USD
wev779084048415,we_cust4673457063,WE5495487903,Category Viewed,2024-07-04 23:25:36,email,mobile,tablet,London,US,US,sess28213308,,,{},[],0.0,USD
wev662847018235,we_cust7640122370,WE8879149264,Homepage Viewed,2024-11-01 05:37:22,ios,web,mobile,London,US,US,sess68145244,,,{},[],0.0,USD
wev843539444295,we_cust5871743247,WE6998848355,Order created,2024-09-24 02:40:58,android,web,desktop,London,US,US,sess16405755,,,{},[],73.91,USD
wev425568390035,we_cust6554972315,WE1180420544,Category Viewed,2025-01-06 22:10:49,email,web,tablet,Los Angeles,US,US,sess77178178,,,{},[],0.0,USD
wev866223642454,we_cust7660157097,WE1569778968,Product Viewed,2024-06-14 11:23:28,ios,web,tablet,Los Angeles,US,US,sess89761999,,,{},[],0.0,USD
wev555021231399,we_cust6155234610,WE2584452823,Checkout created,2024-09-07 17:21:44,email,web,tablet,New York,US,US,sess77102273,,,{},[],0.0,USD
wev557304528614,we_cust4472312361,WE3998315875,Checkout created,2024-08-08 08:45:03,ios,mobile,desktop,New York,US,US,sess83383265,,,{},[],0.0,USD
wev670292845194,we_cust8390631634,WE7187501764,Product Searched,2024-10-12 19:30:31,ios,mobile,mobile,New York,US,US,sess61440368,,,{},[],0.0,USD
wev201023811680,we_cust3304560537,WE6900466391,Category Viewed,2024-07-11 16:38:06,android,web,mobile,New York,US,US,sess56649725,,,{},[],0.0,USD
wev441742969565,we_cust5100282913,WE5010100576,Product Viewed,2025-01-15 23:50:05,email,web,mobile,London,US,US,sess87096146,,,{},[],0.0,USD
wev469507775365,we_cust8758809005,WE4322555791,Product Viewed,2024-06-10 11:40:10,web,mobile,desktop,New York,US,US,sess34349696,,,{},[],0.0,USD
wev847657817914,we_cust8695129534,WE4445304706,Product Viewed,2024-07-27 15:13:41,android,mobile,desktop,London,US,US,sess96264134,,,{},[],0.0,USD
wev780836324934,we_cust8478529823,WE8204995409,Product Viewed,2024-04-21 17:16:07,web,mobile,tablet,London,US,US,sess54683182,,,{},[],0.0,USD
wev523611975773,we_cust1446457642,WE2905384523,Checkout created,2025-02-16 19:33:55,web,mobile,desktop,Los Angeles,US,US,sess81186267,,,{},[],0.0,USD
wev570999830844,we_cust6169243284,WE6676448346,Added To Cart,2024-09-16 04:56:35,email,web,mobile,London,US,US,sess25929819,,,{},[],0.0,USD
wev738168529862,we_cust2602884797,WE3897289566,Checkout created,2024-07-03 04:55:30,email,mobile,tablet,Los Angeles,US,US,sess51986343,,,{},[],0.0,USD
wev303298544507,we_cust6464693977,WE4351755936,Checkout created,2024-12-09 21:46:01,email,mobile,mobile,Los Angeles,US,US,sess17619848,,,{},[],0.0,USD
wev818115933393,we_cust1340272119,WE9273430465,Homepage Viewed,2024-02-21 23:23:10,ios,web,desktop,Los Angeles,US,US,sess87216204,,,{},[],0.0,USD
wev118623961180,we_cust9437783771,WE2882967331,Checkout created,2024-08-06 21:58:40,ios,web,mobile,Los Angeles,US,US,sess26469547,,,{},[],0.0,USD
wev496089578810,we_cust5774080233,WE1909168560,Checkout created,2025-03-22 08:12:31,web,mobile,tablet,New York,US,US,sess96838813,,,{},[],0.0,USD
wev377800101885,we_cust2867302554,WE7352364428,Added To Cart,2024-01-27 22:32:03,android,mobile,tablet,Los Angeles,US,US,sess38754524,,,{},[],0.0,USD
wev451490374922,we_cust6710338189,WE4985025537,Added To Cart,2024-02-11 10:36:03,ios,web,tablet,Los Angeles,US,US,sess69923998,,,{},[],0.0,USD
wev956296553845,we_cust9094089209,WE8142801914,Homepage Viewed,2024-11-01 01:08:00,ios,mobile,desktop,London,US,US,sess41037611,,,{},[],0.0,USD
wev510684958510,we_cust7949795085,WE2326865459,Added To Cart,2024-12-05 01:34:25,email,web,tablet,Los Angeles,US,US,sess57786224,,,{},[],0.0,USD
wev912215263791,we_cust2646331504,WE8855427849,Product Viewed,2024-07-20 21:50:05,android,mobile,mobile,New York,US,US,sess92604768,,,{},[],0.0,USD
wev410098168231,we_cust4734111722,WE7018437377,Product Viewed,2024-06-29 14:27:57,email,web,tablet,London,US,US,sess79308664,,,{},[],0.0,USD
